date,nav_x,cash,shares,cost_basis,asset_value,total_assets,in_profit_taking,action,open,high,low,nav_y,volume,amount,pctChg,MA20,EMA10,EMA12,EMA13,EMA18,EMA20,EMA26
2017-12-11,6286.165,36417.181036839625,10.743961227608171,6515.287845615528,67538.31303034752,103955.49406718714,False,盈利-3.52%，未达到卖出目标,6214.644,6286.5,6214.644,6286.165,6111290624.0,77392023552.0,1.3384,6327.80465,6246.329535236106,6259.914271934182,6266.927181106485,6301.106906883627,6313.673468286094,6346.237835652055
2017-12-12,6233.211,36417.181036839625,10.743961227608171,6515.287845615528,66969.37730750076,103386.55834434039,False,盈利-4.33%，未达到卖出目标,6281.139,6290.846,6233.211,6233.211,5661439744.0,73964806144.0,-0.8424,6308.73955,6243.944347011359,6255.806076252,6262.110583805559,6293.959969316929,6306.0103760683705,6337.865477455606
2017-12-13,6277.441,36417.181036839625,10.743961227608171,6515.287845615528,67444.58271259787,103861.7637494375,False,盈利-3.65%，未达到卖出目标,6224.782,6277.725,6217.786,6277.441,5035200000.0,64676017664.0,0.7096,6295.7288,6250.0346475547485,6259.134526059384,6264.300643261908,6292.221130441463,6303.289483109478,6333.389590236672
2017-12-14,6284.08,36417.181036839625,10.743961227608171,6515.287845615528,67515.91187118796,103933.09290802758,False,盈利-3.55%，未达到卖出目标,6273.607,6288.502,6247.676,6284.08,5575923968.0,72497811456.0,0.1058,6282.0174,6256.224711635703,6262.9722912810175,6267.126265653064,6291.3641693423615,6301.460008527622,6329.737027996919
2017-12-15,6235.76,36417.181036839625,10.743961227608171,6515.287845615528,66996.76366466992,103413.94470150955,False,盈利-4.29%，未达到卖出目标,6274.097,6278.926,6214.646,6235.76,6193811200.0,77690466304.0,-0.7689,6275.70835,6252.503854974666,6258.785784930092,6262.64537055977,6285.511098885271,6295.202864858325,6322.775766663814
2017-12-18,6199.988,36417.181036839625,10.743961227608171,6515.287845615528,66612.43068363593,103029.61172047556,False,盈利-4.84%，未达到卖出目标,6229.741,6247.591,6179.028,6199.988,5377219072.0,67137249280.0,-0.5737,6264.04925,6242.955517706545,6249.7399718639235,6253.69431762266,6276.508667423664,6286.134782490865,6313.680376540568
2017-12-19,6251.241,36417.181036839625,10.743961227608171,6515.287845615528,67163.09092843453,103580.27196527415,False,盈利-4.05%，未达到卖出目标,6200.933,6251.492,6200.707,6251.241,5263930880.0,65186684928.0,0.8267,6253.7937,6244.461969032627,6249.970899269473,6253.3438436765655,6273.848912958015,6282.811565110784,6309.055237537564
2017-12-20,6199.362,36417.181036839625,10.743961227608171,6515.287845615528,66605.70496390745,103022.88600074708,False,盈利-4.85%，未达到卖出目标,6244.061,6246.909,6188.323,6199.362,5781453312.0,69446004736.0,-0.8299,6241.78975,6236.261974663058,6242.184914766478,6245.632151722771,6266.008185278224,6274.863987481185,6300.929812534781
2017-12-21,6238.498,36417.181036839625,10.743961227608171,6515.287845615528,67026.18063051111,103443.36166735073,False,盈利-4.25%，未达到卖出目标,6191.781,6255.842,6148.816,6238.498,5924585984.0,73900048384.0,0.6313,6239.989100000001,6236.6685247243195,6241.617697110097,6244.612987190947,6263.112376301569,6271.400560102024,6296.3052338285015
2017-12-22,6242.884,36417.181036839625,10.743961227608171,6515.287845615528,67073.30364445542,103490.48468129504,False,盈利-4.18%，未达到卖出目标,6236.226,6269.313,6235.226,6242.884,5501064448.0,70736576512.0,0.0703,6238.231900000001,6237.798611138079,6241.812512939312,6244.365989020813,6260.983073532983,6268.684697235165,6292.348105396761
2017-12-25,6185.59,36417.181036839625,10.743961227608171,6515.287845615528,66457.73912988082,102874.92016672045,False,盈利-5.06%，未达到卖出目标,6244.863,6257.02,6170.682,6185.59,6126471168.0,75604344832.0,-0.9177,6237.7838,6228.3061363857005,6233.1628955640335,6235.969419160698,6253.046960529511,6260.770916546102,6284.440097589593
2017-12-26,6220.147,36417.181036839625,10.743961227608171,6515.287845615528,66829.01819802329,103246.19923486291,False,盈利-4.53%，未达到卖出目标,6179.56,6220.499,6148.104,6220.147,5767165696.0,69117513728.0,0.5587,6233.82555,6226.822657042845,6231.160450092643,6233.709073566312,6249.583806789563,6256.90197211314,6279.67764591629
2017-12-27,6173.152,36417.181036839625,10.743961227608171,6515.287845615528,66324.10574013184,102741.28677697146,False,盈利-5.25%，未达到卖出目标,6213.242,6228.882,6168.131,6173.152,6419752960.0,78009655296.0,-0.7555,6226.56475,6217.064355762327,6222.2360731553135,6225.058063056839,6241.538353443293,6248.925784292841,6271.786857329898
2017-12-28,6204.27,36417.181036839625,10.743961227608171,6515.287845615528,66658.43632561255,103075.61736245218,False,盈利-4.77%，未达到卖出目标,6163.963,6219.539,6157.105,6204.27,6587754240.0,78010228736.0,0.5041,6223.6072,6214.738109260085,6219.47206190065,6222.088339763006,6237.615368870315,6244.672852455427,6266.785608638795
2017-12-29,6250.82,36417.181036839625,10.743961227608171,6515.287845615528,67158.56772075771,103575.74875759734,False,盈利-4.06%，未达到卖出目标,6201.455,6250.82,6201.455,6250.82,5716563200.0,71841804288.0,0.7503,6220.32785,6221.298453030979,6224.294821608242,6226.192862654006,6239.00533004186,6245.25829507872,6265.602970961847
2018-01-02,6332.226,36417.181036839625,10.743961227608171,6515.287845615528,68033.19062845237,104450.371665292,False,盈利-2.81%，未达到卖出目标,6263.15,6332.608,6258.156,6332.226,7303223552.0,88153985024.0,1.3023,6222.95815,6241.467097934437,6240.899618283897,6241.340453703434,6248.818032142717,6253.540933642651,6270.538010149859
2018-01-03,6388.253,26417.181036839625,12.309334421187073,6499.132874503954,78635.14254415157,105052.3235809912,False,,6331.719,6391.979,6324.26,6388.253,8393674496.0,103454687232.0,0.8848,6235.7252,6268.155443764539,6263.569369317143,6262.32796031723,6263.495397180325,6266.370654248113,6279.257639027646
2018-01-04,6417.535,16417.181036839625,13.86756511256624,6489.9641191116925,88995.58447467278,105412.7655115124,False,,6380.266,6418.256,6375.513,6417.535,8054369024.0,102929657856.0,0.4584,6247.961799999999,6295.315363080077,6287.2563894221985,6284.500394557625,6279.710092213975,6280.767258605436,6289.500406507081
2018-01-05,6417.253,6417.181036839625,15.425864278891769,6482.618943875749,98991.67382131104,105408.85485815066,False,,6414.765,6435.854,6397.292,6417.253,8158101760.0,97642299392.0,-0.0044,6262.05095,6317.485842520062,6307.25586797263,6303.465052477965,6294.188293033557,6293.765900643013,6298.96356158063
2018-01-08,6446.181,6417.181036839625,15.425864278891769,6482.618943875749,99437.91322317082,105855.09426001045,False,盈利-0.56%，未达到卖出目标,6413.873,6446.787,6393.881,6446.181,8947692800.0,106389590016.0,0.4508,6274.20285,6340.8849620618685,6328.62896520761,6323.853044981113,6310.187525345814,6308.281624391298,6309.868557019102
2018-01-09,6445.746,6417.181036839625,15.425864278891769,6482.618943875749,99431.2029722095,105848.38400904913,False,盈利-0.57%，未达到卖出目标,6441.684,6449.034,6425.027,6445.746,7557321728.0,92837781504.0,-0.0067,6282.1819000000005,6359.950605323346,6346.646970560285,6341.266324269525,6324.4568384673075,6321.373469687365,6319.9335527954645
2018-01-10,6405.939,6417.181036839625,15.425864278891769,6482.618943875749,98817.14559285967,105234.3266296993,False,盈利-1.18%，未达到卖出目标,6443.46,6444.308,6361.094,6405.939,8096697344.0,98938306560.0,-0.6176,6290.8183,6368.312131628192,6355.768821243318,6350.505277945308,6333.033908102328,6329.42732971714,6326.304326662467
2018-01-11,6425.94,6417.181036839625,15.425864278891769,6482.618943875749,99125.67830430176,105542.85934114139,False,盈利-0.87%，未达到卖出目标,6391.904,6432.439,6371.543,6425.94,7877007104.0,91569209344.0,0.3122,6298.24325,6378.7899258776115,6366.564387205884,6361.281666810264,6342.813496723135,6338.6190126012225,6333.684746909692
2018-01-12,6399.373,6417.181036839625,15.425864278891769,6482.618943875749,98715.85936800444,105133.04040484407,False,盈利-1.28%，未达到卖出目标,6418.827,6435.194,6387.782,6399.373,7783455744.0,89777057792.0,-0.4134,6304.0079,6382.532302990772,6371.611866097286,6366.72328583737,6348.767128647016,6344.405106639201,6338.5505434349
2018-01-15,6253.375,6417.181036839625,15.425864278891769,6482.618943875749,96463.71403501481,102880.89507185444,False,盈利-3.54%，未达到卖出目标,6391.366,6392.517,6236.562,6253.375,9147403264.0,110512922624.0,-2.2814,6304.88865,6359.04915699245,6353.421579005396,6350.530673574888,6338.72585194733,6335.735572673563,6332.241243921203
2018-01-16,6301.132,6417.181036839625,15.425864278891769,6482.618943875749,97200.40703538184,103617.58807222146,False,盈利-2.80%，未达到卖出目标,6245.153,6301.404,6245.112,6301.132,7916973312.0,96364863488.0,0.7637,6309.945849999999,6348.518764812004,6345.377028389181,6343.473720207047,6334.768604373927,6332.4399943237,6329.936855482595
2018-01-17,6267.459,6417.181036839625,15.425864278891769,6482.618943875749,96680.97190751873,103098.15294435836,False,盈利-3.32%，未达到卖出目标,6288.016,6288.143,6202.315,6267.459,8419550208.0,99694460928.0,-0.5344,6310.75675,6333.780625755275,6333.38963940623,6332.614474463184,6327.6833828608815,6326.2513281976335,6325.308866187588
2018-01-18,6286.8,6417.181036839625,15.425864278891769,6482.618943875749,96979.32354853678,103396.5045853764,False,盈利-3.02%，未达到卖出目标,6253.061,6295.776,6253.061,6286.8,6501529344.0,76896813056.0,0.3086,6315.128650000001,6325.23869379977,6326.222002574503,6326.069549539872,6323.379868875525,6322.494058845478,6322.4563575811
2018-01-19,6272.38,6417.181036839625,15.425864278891769,6482.618943875749,96756.88258563516,103174.06362247479,False,盈利-3.24%，未达到卖出目标,6284.596,6316.997,6261.235,6272.38,7180674304.0,84263165952.0,-0.2294,6316.82275,6315.628022199811,6317.938617563041,6318.399613891319,6318.01146162547,6317.721291336386,6318.746997760278
2018-01-22,6347.638,6417.181036839625,15.425864278891769,6482.618943875749,97917.80227953599,104334.98331637561,False,盈利-2.08%，未达到卖出目标,6264.755,6347.814,6248.314,6347.638,7276116992.0,85475483648.0,1.1998,6322.060449999999,6321.448018163482,6322.507753322572,6322.57652619256,6321.130044612262,6320.570501685301,6320.887072000257
2018-01-23,6354.997,6417.181036839625,15.425864278891769,6482.618943875749,98031.32121476436,104448.50225160399,False,盈利-1.97%，未达到卖出目标,6342.688,6362.58,6330.456,6354.997,6675388672.0,80539656192.0,0.1159,6330.5307999999995,6327.547833042849,6327.506098965253,6327.208022450766,6324.694987284656,6323.849215810511,6323.413733333572
2018-01-24,6394.299,6417.181036839625,15.425864278891769,6482.618943875749,98637.58853265336,105054.76956949299,False,盈利-1.36%，未达到卖出目标,6353.297,6395.572,6322.919,6394.299,7734772736.0,94754082816.0,0.6184,6339.2384,6339.68440885324,6337.781929893676,6336.792447814943,6332.021725465219,6330.558719066652,6328.664493827382
2018-01-25,6382.716,6417.181036839625,15.425864278891769,6482.618943875749,98458.91074671096,104876.09178355058,False,盈利-1.54%，未达到卖出目标,6386.799,6424.35,6380.837,6382.716,8108293632.0,95990444032.0,-0.1811,6349.7166,6347.5083345162875,6344.694863756187,6343.352955269952,6337.357964889932,6335.526079155542,6332.668309099428
2018-01-26,6383.631,6417.181036839625,15.425864278891769,6482.618943875749,98473.02541252614,104890.20644936577,False,盈利-1.53%，未达到卖出目标,6374.099,6401.483,6368.9,6383.631,6900454912.0,82476802048.0,0.0143,6358.68465,6354.076091876962,6350.685038562928,6349.106961659959,6342.228810690992,6340.107500188347,6336.443323240212
2018-01-29,6309.883,6417.181036839625,15.425864278891769,6482.618943875749,97335.39877368644,103752.57981052606,False,盈利-2.66%，未达到卖出目标,6385.036,6398.969,6295.895,6309.883,8403116032.0,96862081024.0,-1.1553,6361.6377999999995,6346.040984262969,6344.407801860939,6343.503538565679,6338.823988512993,6337.228976360886,6334.475891889085
2018-01-30,6313.442,6417.181036839625,15.425864278891769,6482.618943875749,97390.29942465501,103807.48046149463,False,盈利-2.61%，未达到卖出目标,6301.348,6330.537,6300.455,6313.442,7069968896.0,81577586688.0,0.0564,6360.698600000001,6340.113896215156,6339.643832343871,6339.209033056297,6336.152200248467,6334.963550040802,6332.917825823226
2018-01-31,6189.341,6417.181036839625,15.425864278891769,6482.618943875749,95475.93424178027,101893.1152786199,False,盈利-4.52%，未达到卖出目标,6277.741,6277.741,6170.16,6189.341,8073349632.0,88106213376.0,-1.9657,6350.753,6312.700642357855,6316.520319675583,6317.799314048255,6320.698389695996,6321.094735751201,6322.282505391876
2018-02-01,5984.742,6417.181036839625,15.425864278891769,6482.618943875749,92319.81783618328,98736.99887302291,False,盈利-7.68%，未达到卖出目标,6180.999,6196.714,5984.284,5984.742,9496852480.0,102122045440.0,-3.3057,6329.1133500000005,6253.07179829279,6265.477501263955,6270.219697755648,6285.334559201681,6289.061141870135,6297.279504992478
2018-02-02,6004.849,6417.181036839625,15.425864278891769,6482.618943875749,92629.98568923897,99047.16672607859,False,盈利-7.37%，未达到卖出目标,5937.619,6006.474,5844.463,6004.849,8374756096.0,89557323776.0,0.336,6308.49315,6207.9403804213725,6225.380808761808,6232.30959807627,6255.8097634962405,6261.993318834883,6275.617986104146
2018-02-05,5998.223,6417.181036839625,15.425864278891769,6482.618943875749,92527.77391252702,98944.95494936664,False,盈利-7.47%，未达到卖出目标,5927.736,6016.157,5907.469,5998.223,7404652032.0,79277072384.0,-0.1103,6286.09525,6169.809947617487,6190.4334535676835,6198.868655493946,6228.695367338742,6236.872336088704,6255.070209355691
2018-02-06,5704.264,6417.181036839625,15.425864278891769,6482.618943875749,87993.20227496828,94410.3833118079,False,盈利-12.01%，未达到卖出目标,5886.345,5920.739,5702.85,5704.264,9234070784.0,95655940096.0,-4.9008,6249.02115,6085.165229868853,6115.638153018809,6128.21084756624,6173.49206551361,6186.147732651685,6214.269749403417
2018-02-07,5711.332,6417.181036839625,15.425864278891769,6482.618943875749,88102.2322836915,94519.41332053112,False,盈利-11.90%，未达到卖出目标,5805.965,5831.811,5630.086,5711.332,8523599616.0,88965423104.0,0.1239,6214.290800000001,6017.19555171088,6053.437206400531,6068.656726485348,6124.84363756481,6140.9271866848585,6177.01510129946
2018-02-08,5766.479,6417.181036839625,15.425864278891769,6482.618943875749,88952.92242107954,95370.10345791916,False,盈利-11.05%，未达到卖出目标,5695.665,5786.785,5691.291,5766.479,6244479744.0,66338245120.0,0.9656,6181.31775,5971.610724127084,6009.289790031219,6025.488479844585,6087.121044136935,6105.265454619634,6146.605019721722
2018-02-09,5554.897,6417.181036839625,15.425864278891769,6482.618943875749,85689.08720522306,92106.26824206268,False,盈利-14.31%，未达到卖出目标,5631.96,5663.103,5490.624,5554.897,8431884288.0,82291671040.0,-3.6692,6139.09395,5895.844592467613,5939.383206949493,5958.261125581073,6031.097460543573,6052.849411322525,6102.774796038631
2018-02-12,5699.097,6417.181036839625,15.425864278891769,6482.618943875749,87913.49683423924,94330.67787107886,False,盈利-12.09%，未达到卖出目标,5581.711,5714.818,5581.711,5699.097,5724649472.0,61430758144.0,2.5959,6111.380050000001,5860.072302928047,5902.416098188032,5921.237679069492,5996.150043644249,6019.158705482285,6072.872737072807
2018-02-13,5736.95,6417.181036839625,15.425864278891769,6482.618943875749,88497.41207478812,94914.59311162775,False,盈利-11.50%，未达到卖出目标,5731.147,5789.697,5727.754,5736.95,5720863488.0,62790499584.0,0.6642,6083.170950000001,5837.686429668402,5876.959775389873,5894.91086777385,5968.865828523802,5992.281685912543,6047.98957136371
2018-02-14,5754.834,6417.181036839625,15.425864278891769,6482.618943875749,88773.28823155184,95190.46926839146,False,盈利-11.23%，未达到卖出目标,5741.883,5761.768,5712.879,5754.834,4139822208.0,42489982208.0,0.3117,6057.5397,5822.622351546874,5858.171194560662,5874.899886663301,5946.336162363402,5969.667620587539,6026.274343855286
2018-02-22,5875.727,6417.181036839625,15.425864278891769,6482.618943875749,90638.1672418199,97055.34827865953,False,盈利-9.36%，未达到卖出目标,5800.949,5875.759,5797.907,5875.727,5963610624.0,61991950336.0,2.1007,6036.98605,5832.277742174715,5860.872087705176,5875.018045711402,5938.903618956728,5960.720894817297,6015.122688754895
2018-02-23,5897.676,6417.181036839625,15.425864278891769,6482.618943875749,90976.7495368773,97393.93057371692,False,盈利-9.02%，未达到卖出目标,5877.715,5902.935,5848.522,5897.676,6214785024.0,64825103104.0,0.3735,6018.250849999999,5844.168334506585,5866.534228058226,5878.254896324059,5934.563869592862,5954.716619120412,6006.42293403231
2018-02-26,6029.679,6417.181036839625,15.425864278891769,6482.618943875749,93013.00989928385,99430.19093612347,False,盈利-6.99%，未达到卖出目标,5926.42,6032.135,5917.616,6029.679,8307398656.0,92064854016.0,2.2382,6002.3529,5877.897546414478,5891.633423741576,5899.886911134908,5944.575988583087,5961.855893489897,6008.145605585472
2018-02-27,6010.557,6417.181036839625,15.425864278891769,6482.618943875749,92718.03652254287,99135.2175593825,False,盈利-7.28%，未达到卖出目标,6025.883,6042.388,6000.881,6010.557,7702215936.0,90285129728.0,-0.3171,5985.1309,5902.017447066391,5909.929358550564,5915.696923829921,5951.5213582059205,5966.494094109908,6008.324227393956
2018-02-28,6023.677,6417.181036839625,15.425864278891769,6482.618943875749,92920.42386188194,99337.60489872156,False,盈利-7.08%，未达到卖出目标,5967.897,6044.069,5939.642,6023.677,7098691584.0,82266509312.0,0.2183,5966.5998,5924.137365781592,5927.428995696631,5931.122648997076,5959.116688921086,5971.940085147059,6009.461469809219
2018-03-01,6090.224,6417.181036839625,15.425864278891769,6482.618943875749,93946.96885204935,100364.14988888898,False,盈利-6.05%，未达到卖出目标,5987.359,6090.995,5974.118,6090.224,7310177280.0,86470402048.0,1.1048,5951.9752,5954.334935639485,5952.474380974072,5953.851413426066,5972.91745850834,5983.205219894958,6015.443879452981
2018-03-02,6056.335,6417.181036839625,15.425864278891769,6482.618943875749,93424.20173750198,99841.3827743416,False,盈利-6.58%，未达到卖出目标,6053.476,6094.797,6044.259,6056.335,7343482880.0,86135001088.0,-0.5565,5935.6104,5972.88040188685,5968.452937747292,5968.491925793771,5981.698252349567,5990.169960857343,6018.472851345352
2018-03-05,6064.098,6417.181036839625,15.425864278891769,6482.618943875749,93543.95272189901,99961.13375873864,False,盈利-6.46%，未达到卖出目标,6066.683,6080.969,6031.98,6064.098,6732469248.0,82113732608.0,0.1282,5923.321150000001,5989.465419725604,5983.167562709247,5982.1499363946605,5990.371909996981,5997.210726489977,6021.852491986438
2018-03-06,6145.576,6417.181036839625,15.425864278891769,6482.618943875749,94800.82129161456,101218.00232845418,False,盈利-5.20%，未达到卖出目标,6077.368,6145.85,6070.721,6145.576,8349576704.0,99900153856.0,1.3436,5914.92785,6017.8491615936755,6008.153476138594,6005.4965169097095,6006.709182628878,6011.340752538551,6031.0171962837385
2018-03-07,6086.487,6417.181036839625,15.425864278891769,6482.618943875749,93889.32239723913,100306.50343407875,False,盈利-6.11%，未达到卖出目标,6133.946,6149.097,6082.583,6086.487,7459412992.0,84935053312.0,-0.9615,5909.78515,6030.328768576644,6020.204787501887,6017.066585922608,6015.106847615312,6018.49753801107,6035.126070633091
2018-03-08,6131.514,6417.181036839625,15.425864278891769,6482.618943875749,94583.90278812479,101001.08382496441,False,盈利-5.42%，未达到卖出目标,6073.671,6131.704,6073.671,6131.514,6788991232.0,76733022208.0,0.7398,5917.123750000001,6048.7260833808905,6037.329281732366,6033.416216505093,6027.360232076859,6029.261010581445,6042.265917252863
2018-03-09,6206.975,6417.181036839625,15.425864278891769,6482.618943875749,95747.95393247425,102165.13496931388,False,盈利-4.25%，未达到卖出目标,6131.124,6211.278,6131.014,6206.975,8592834048.0,98413232128.0,1.2307,5927.23005,6077.498613675274,6063.42862300431,6058.210328432937,6046.267049752979,6046.186152430831,6054.466590048947
2018-03-12,6295.777,6417.181036839625,15.425864278891769,6482.618943875749,97117.80153216839,103534.98256900802,False,盈利-2.88%，未达到卖出目标,6230.812,6295.78,6230.39,6295.777,9766227712.0,117237501952.0,1.4307,5942.10775,6117.1855930070415,6099.174527157493,6092.148424371089,6072.531255042139,6069.95670934218,6072.341435230506
2018-03-13,6254.145,6417.181036839625,15.425864278891769,6482.618943875749,96475.59195050957,102892.77298734919,False,盈利-3.52%，未达到卖出目标,6285.802,6297.432,6251.398,6254.145,8480475904.0,97523499008.0,-0.6613,5969.6018,6142.087303369397,6123.0161383640325,6115.290792318077,6091.648491353492,6087.4984513095915,6085.808365954172
2018-03-14,6189.317,6417.181036839625,15.425864278891769,6482.618943875749,95475.56402103757,101892.7450578772,False,盈利-4.52%，未达到卖出目标,6234.241,6253.172,6185.178,6189.317,7546663424.0,87185223680.0,-1.0366,5993.50105,6150.674520938597,6133.216270923412,6125.865964844066,6101.929387000493,6097.195455946773,6093.4756721797885
2018-03-15,6180.11,6417.181036839625,15.425864278891769,6482.618943875749,95333.5380886218,101750.71912546143,False,盈利-4.67%，未达到卖出目标,6172.853,6203.242,6117.597,6180.11,7217392128.0,82975055872.0,-0.1488,6014.1826,6156.026426222488,6140.430690781348,6133.615112723486,6110.158925210967,6105.092079189937,6099.893029796101
2018-03-16,6146.305,6417.181036839625,15.425864278891769,6482.618943875749,94812.06674667388,101229.2477835135,False,盈利-5.19%，未达到卖出目标,6181.381,6205.867,6146.305,6146.305,6507353344.0,75643387904.0,-0.547,6043.753,6154.258894182036,6141.334430661141,6135.427953762988,6113.96377518876,6109.017119267086,6103.330953514907
2018-03-19,6153.833,6417.181036839625,15.425864278891769,6482.618943875749,94928.19265296537,101345.373689805,False,盈利-5.07%，未达到卖出目标,6142.52,6186.613,6118.295,6153.833,6723321344.0,78681890816.0,0.1225,6066.4898,6154.18145887621,6143.257287482504,6138.0572460825615,6118.160535695207,6113.285298384506,6107.071845847136
2018-03-20,6173.698,6417.181036839625,15.425864278891769,6482.618943875749,95234.62744686556,101651.80848370519,False,盈利-4.77%，未达到卖出目标,6109.605,6176.496,6091.503,6173.698,6747566336.0,78423732224.0,0.3228,6088.3272,6157.729920898717,6147.940474023657,6143.148782356482,6124.006584569396,6119.038889014553,6112.007116525125
2018-03-21,6129.204,6417.181036839625,15.425864278891769,6482.618943875749,94548.26904164054,100965.45007848016,False,盈利-5.45%，未达到卖出目标,6182.109,6224.555,6125.135,6129.204,7948716032.0,92526116864.0,-0.7207,6107.0457,6152.543389826222,6145.057939558479,6141.15667059127,6124.553680930512,6120.006994822691,6113.280959745485
2018-03-22,6101.227,6417.181036839625,15.425864278891769,6482.618943875749,94116.69963671,100533.88067354962,False,盈利-5.88%，未达到卖出目标,6130.048,6161.374,6074.656,6101.227,6740744192.0,78135865344.0,-0.4565,6118.320699999999,6143.213137130545,6138.314718087944,6135.452431935375,6122.0982408325635,6118.218423887196,6112.388073838412
2018-03-23,5787.152,6417.181036839625,15.425864278891769,6482.618943875749,89271.82131331706,95689.00235015669,False,盈利-10.73%，未达到卖出目标,5913.368,5978.423,5722.773,5787.152,12136706048.0,121045069824.0,-5.1477,6112.7945,6078.474748561355,6084.289684535952,6085.695227373179,6086.840741797557,6086.688288278892,6088.296512813345
2018-03-26,5902.958,6417.181036839625,15.425864278891769,6482.618943875749,91058.22895199839,97475.40998883802,False,盈利-8.94%，未达到卖出目标,5715.352,5902.958,5675.366,5902.958,8477291264.0,91809710080.0,2.0011,6106.45845,6046.56261245929,6056.392502299652,6059.589909177011,6067.484663713603,6069.1901655856645,6074.56773408643
2018-03-27,6034.775,6417.181036839625,15.425864278891769,6482.618943875749,93091.62010364907,99508.8011404887,False,盈利-6.91%，未达到卖出目标,5956.235,6043.053,5956.235,6034.775,8919927040.0,106538868736.0,2.2331,6107.66935,6044.419410193964,6053.06673271509,6056.044922151724,6064.041541217435,6065.912530767982,6071.620124154102
2018-03-28,5973.341,6417.181036839625,15.425864278891769,6482.618943875749,92143.94755753965,98561.12859437928,False,盈利-7.86%，未达到卖出目标,5962.564,6036.158,5949.104,5973.341,7529909504.0,90975268864.0,-1.018,6105.152550000001,6031.49606288597,6040.801235374307,6044.230076130049,6054.494115826126,6057.096194504365,6064.340189031576
2018-03-29,6034.857,6417.181036839625,15.425864278891769,6482.618943875749,93092.88502451994,99510.06606135957,False,盈利-6.91%，未达到卖出目标,5993.972,6040.862,5967.634,6034.857,6881373440.0,82742505472.0,1.0298,6102.3842,6032.1071423612475,6039.886737624413,6042.891065254329,6052.427051002323,6054.97817598014,6062.156249103312
2018-03-30,6114.738,6417.181036839625,15.425864278891769,6482.618943875749,94325.1184889821,100742.29952582173,False,盈利-5.67%，未达到卖出目标,6052.175,6115.273,6051.021,6114.738,7304648960.0,94445330432.0,1.3237,6105.30435,6047.1309346592025,6051.4023164514265,6053.154913075139,6058.986098265237,6060.669587791555,6066.0511936141775
2018-04-02,6121.964,6417.181036839625,15.425864278891769,6482.618943875749,94436.58578426136,100853.76682110099,False,盈利-5.56%，未达到卖出目标,6127.233,6169.299,6113.338,6121.964,8543383296.0,109910556672.0,0.1182,6108.19765,6060.736946539347,6062.257960074284,6062.984782635835,6065.615351079423,6066.507150859026,6070.19288297609
2018-04-03,6059.708,6417.181036839625,15.425864278891769,6482.618943875749,93476.23317771468,99893.4142145543,False,盈利-6.52%，未达到卖出目标,6039.067,6066.444,6008.508,6059.708,7174988288.0,87808372736.0,-1.0169,6103.90425,6060.549865350374,6061.865658524393,6062.516670830715,6064.99352465001,6065.859612681977,6069.416224977861
2018-04-04,6017.686,6417.181036839625,15.425864278891769,6482.618943875749,92828.0075089871,99245.18854582672,False,盈利-7.17%，未达到卖出目标,6077.646,6098.837,6011.151,6017.686,6726019840.0,83134529536.0,-0.6935,6100.4642,6052.756435286668,6055.068787982179,6056.11228928347,6060.013785213167,6061.271649569408,6065.584356460982
2018-04-09,6025.649,6417.181036839625,15.425864278891769,6482.618943875749,92950.84366623992,99368.02470307954,False,盈利-7.05%，未达到卖出目标,5994.347,6053.968,5954.537,6025.649,6485181952.0,79255887872.0,0.1323,6095.17095,6047.827810689092,6050.542666754152,6051.760390814403,6056.396439401254,6057.879016277083,6062.626181908317
2018-04-10,6063.742,6417.181036839625,15.425864278891769,6482.618943875749,93538.46111421574,99955.64215105536,False,盈利-6.46%，未达到卖出目标,6032.488,6064.385,5992.997,6063.742,6942098944.0,81611902976.0,0.6322,6088.0093,6050.721299654711,6052.57333340736,6053.472049269489,6057.169656306385,6058.437395679265,6062.708835100294
2018-04-11,6086.612,6417.181036839625,15.425864278891769,6482.618943875749,93891.250630274,100308.43166711362,False,盈利-6.11%，未达到卖出目标,6082.031,6110.176,6073.22,6086.612,6624886016.0,81079828480.0,0.3772,6077.55105,6057.246881535672,6057.81005134469,6058.206327945276,6060.268850379397,6061.120691328859,6064.47943990768
2018-04-12,6051.334,6417.181036839625,15.425864278891769,6482.618943875749,93347.05699024325,99764.23802708287,False,盈利-6.65%，未达到卖出目标,6073.765,6091.983,6039.564,6051.334,6052423936.0,72705101824.0,-0.5796,6067.4105,6056.171812165549,6056.813735753199,6057.224566810237,6059.328339813144,6060.188625488015,6063.5057036182225
2018-04-13,6027.186,6417.181036839625,15.425864278891769,6482.618943875749,92974.55321963657,99391.7342564762,False,盈利-7.03%，未达到卖出目标,6073.835,6093.346,6018.006,6027.186,5415763712.0,66885602048.0,-0.3991,6059.3039499999995,6050.901664499085,6052.255622560399,6052.933342980204,6055.944935622287,6057.045518298681,6060.8153552020585
2018-04-16,6012.405,6417.181036839625,15.425864278891769,6482.618943875749,92746.54351973026,99163.72455656988,False,盈利-7.25%，未达到卖出目标,6018.168,6053.987,5966.196,6012.405,7098586112.0,87151673344.0,-0.2452,6050.9187,6043.902270953797,6046.124757551107,6047.143579697317,6051.361784504152,6052.794040365473,6057.229402964869
